ID,WEIGHT,LENGTH
20195819,7.75,52.6
20195820,6.2,46.8
20195821,4.5,36.8
20195822,5.315,48.0
20195823,1.0,27.8
20195824,5.5,47.8
20195825,3.165,42.1
20195826,4.75,48.6
20195827,2.875,35.6
20195828,2.175,35.0
20195829,1.905,32.5
20195830,3.555,43.1
20195831,3.875,41.0
20195832,2.95,33.1
20195833,1.73,31.5
20195834,3.265,41.0
20195835,6.395,60.3
20195836,2.145,33.8
20195837,1.35,29.0
20195838,4.26,42.0
20195839,2.0,29.9
20195840,2.25,37.6
20195841,4.52,46.0
20195842,2.5,38.1
20195843,3.0,36.3
20195844,3.0,38.5
20195845,5.25,44.0
20195846,1.71,29.7
20195847,1.75,33.6
20195848,3.5,36.6
20195849,3.73,41.3
20195850,2.95,33.7
20195851,2.425,34.6
20195852,2.0,38.1
20195853,2.345,38.6
20195854,6.75,42.4
20195855,1.645,29.7
20195856,3.2,40.4
20195857,1.915,33.9
20195858,4.0,46.3
20195859,6.845,46.7
20195860,5.12,48.5
20195861,2.075,34.0
20195862,5.85,45.5
20195863,1.02,24.8
20195864,6.95,53.8
20195865,2.0,33.9
20195866,3.475,39.0
20195867,3.475,38.0
20195868,2.035,33.8
20195869,7.25,49.5
20195870,5.045,49.6
20195871,5.95,40.8
20195872,6.595,48.5
20195873,4.5,43.9
20195874,5.1,43.7
20195875,1.895,35.5
20195876,4.5,36.6
20195877,5.625,51.2
20195878,3.05,32.2
20195879,1.03,26.9
20195880,4.75,44.0
20195881,3.0,36.0
20195882,3.1,33.1
20195883,2.79,37.0
20195884,1.475,31.4
20195885,2.0,34.3
20195886,3.38,33.8
20195887,3.75,42.0
20195888,4.51,54.2
20195889,9.5,65.7
20195890,5.5,51.5
20195891,1.4,27.6
20195892,3.59,38.4
20195893,5.32,36.4
20195894,2.5,36.0
20195895,3.525,43.5
20195896,3.85,34.4
20195897,4.45,45.0
20195898,4.41,45.4
20195899,3.3,34.3
20195900,3.59,39.6
20195901,1.71,34.3
20195902,4.35,43.3
20195903,3.72,48.2
20195904,1.67,30.5
20195905,1.085,29.1
20195906,3.55,45.5
20195907,5.4,38.8
20195908,2.27,32.2
20195909,3.25,41.0
20195910,1.745,34.0
20195911,4.5,36.8
20195912,3.075,34.5
20195913,2.75,40.5
20195914,2.485,39.0
20195915,13.05,58.0
20195916,2.5,36.6
20195917,1.175,29.3
20195918,3.74,35.0
20195919,9.02,57.3
20195920,1.415,28.0
20195921,2.085,37.1
20195922,4.1,35.5
20195923,1.425,30.3
20195924,2.075,34.0
20195925,1.25,28.5
20195926,3.875,40.7
20195927,3.605,38.6
20195928,3.25,34.4
20195929,8.5,54.7
20195930,2.585,40.3
20195931,1.055,28.7
20195932,1.78,34.7
20195933,1.75,31.6
20195934,3.0,37.3
20195935,3.01,33.0
20195936,5.545,48.1
20195937,2.025,33.0
20195938,5.75,47.7
20195939,3.0,41.1
20195940,2.95,33.8
20195941,1.635,29.2
20195942,1.36,28.7
20195943,6.135,50.7
20195944,2.435,37.8
20195945,4.8,45.0
20195946,3.0,35.3
20195947,1.26,28.6
20195948,7.75,50.2
20195949,1.8,29.5
20195950,1.3,27.5
20195951,1.485,34.8
20195952,2.5,32.3
20195953,5.85,46.7
20195954,4.95,44.0
20195955,1.22,29.0
20195956,1.66,34.5
20195957,3.17,44.1
20195958,2.535,35.0
20195959,1.745,32.8
20195960,4.275,42.5
20195961,3.475,37.9
20195962,3.0,36.4
20195963,3.5,37.7
20195964,3.3,33.6
20195965,5.63,51.4
20195966,5.25,68.7
20195967,1.97,30.8
20195968,6.875,49.3
20195969,6.7,47.0
20195970,4.75,42.5
20195971,1.1,30.0
20195972,2.035,34.5
20195973,1.25,30.2
20195974,11.2,55.1
20195975,6.46,50.0
20195976,2.25,33.0
20195977,5.48,54.2
20195978,2.03,36.0
20195979,5.76,48.2
20195980,6.9,50.0
20195981,1.62,32.0
20195982,1.5,29.7
20195983,1.78,31.5
20195984,2.375,32.2
20195985,1.78,30.0
20195986,2.875,41.0
20195987,5.0,51.5
20195988,9.195,48.0
20195989,4.17,41.0
20195990,4.75,45.6
20195991,3.25,40.4
20195992,5.75,48.1
20195993,5.885,47.0
20195994,2.7,36.2
20195995,7.85,41.2
20195996,5.845,46.5
20195997,1.96,33.8
20195998,2.375,35.2
20195999,2.42,31.5
20196000,4.625,43.8
20196001,1.84,32.0
20196002,2.23,37.6
20196003,3.63,42.8
20196004,7.525,48.5
20196005,1.5,29.7
20196006,3.5,36.8
20196007,5.75,47.5
20196008,4.0,41.9
20196009,2.76,39.5
20196010,1.53,28.7
20196011,1.34,33.5
20196012,1.75,31.0
20196013,1.25,28.8
20196014,6.745,45.0
20196015,1.28,30.5
20196016,3.47,56.4
20196017,2.97,39.0
20196018,7.625,56.3
20196019,3.095,37.1
20196020,2.0,34.5
20196021,2.5,37.9
20196022,7.75,59.2
20196023,11.16,63.1
20196024,2.25,35.4
20196025,2.29,33.3
20196026,8.5,51.3
20196027,4.725,38.0
20196028,3.965,40.8
20196029,2.95,40.8
20196030,3.215,38.9
20196031,1.975,29.6
20196032,6.0,46.6
20196033,3.25,36.3
20196034,4.4,39.1
20196035,3.5,41.2
20196036,2.0,35.2
20196037,1.75,34.7
20196038,1.665,30.0
20196039,2.5,37.9
20196040,1.3,27.4
20196041,2.835,39.4
20196042,2.74,34.5
20196043,6.6,41.4
20196044,1.035,27.0
20196045,1.915,31.2
20196046,3.75,40.5
20196047,2.55,34.5
20196048,4.425,48.1
20196049,2.515,38.0
20196050,4.345,43.5
20196051,3.865,42.5
20196052,2.375,37.2
20196053,4.0,43.5
20196054,9.4,45.0
20196055,1.115,28.5
20196056,2.91,49.9
20196057,3.365,34.3
20196058,7.625,50.4
20196059,5.025,44.5
20196060,2.52,39.6
20196061,3.685,45.7
20196062,3.5,37.1
20196063,6.0,42.0
20196064,5.25,47.7
20196065,6.235,49.0
20196066,4.5,42.5
20196067,3.5,44.0
20196068,2.06,36.8
20196069,2.2,36.6
20196070,2.05,30.0
20196071,6.125,52.4
20196072,3.5,40.1
20196073,4.45,42.0
20196074,3.75,41.7
20196075,1.915,35.6
20196076,2.29,35.0
20196077,1.055,25.5
20196078,2.48,36.4
20196079,4.125,43.5
20196080,2.875,41.7
20196081,1.0,25.5
20196082,4.725,45.0
20196083,4.96,56.6
20196084,5.015,44.2
20196085,1.69,28.2
20196086,1.5,30.5
20196087,3.5,39.0
20196088,4.875,44.7
20196089,6.375,48.8
20196090,1.995,33.5
20196091,3.0,34.8
20196092,4.675,38.2
20196093,2.51,40.0
20196094,3.0,56.1
20196095,3.4,38.3
20196096,1.94,32.5
20196097,3.205,35.5
20196098,4.625,45.9
20196099,3.625,43.5
20196100,7.35,54.3
20196101,1.19,28.7
20196102,0.8,23.7
20196103,1.235,29.6
20196104,1.075,28.1
20196105,1.27,29.5
20196106,0.8,25.6
20196107,0.82,25.6
20196108,1.045,26.5
20196109,0.99,28.4
20196110,1.25,33.0
20196111,0.775,23.1
20196112,1.105,21.6
20196113,1.38,35.1
20196114,1.075,26.6
20196115,0.825,26.0
20196116,1.43,30.0
20196117,1.03,28.1
20196118,1.15,29.9
20196119,1.0,23.5
20196120,1.29,30.0
20196121,0.77,24.1
20196122,1.115,30.3
20196123,1.1,21.4
20196124,1.25,21.8
20196125,0.875,25.2
20196126,0.795,25.5
20196127,1.25,30.7
20196128,1.31,31.1
20196129,1.375,27.0
20196130,1.465,27.6
20196131,1.165,28.5
20196132,1.0,28.7
20196133,0.755,23.9
20196134,0.885,23.3
20196135,0.8,26.5
20196136,1.125,21.7
20196137,1.375,26.5
20196138,1.35,27.6
20196139,0.93,26.0
20196140,1.125,38.5
20196141,0.9,27.0
20196142,1.205,28.5
20196143,1.16,29.2
20196144,0.955,25.4
20196145,1.375,31.0
20196146,1.05,28.5
20196147,0.79,26.0
20196148,0.82,27.2
20196149,0.765,23.3
20196150,1.22,29.5
20196151,1.125,28.9
20196152,0.925,27.3
20196153,0.75,24.7
20196154,1.16,29.5
20196155,0.9,24.5
20196156,1.01,26.3
20196157,1.21,23.1
20196158,0.87,26.5
20196159,1.25,27.9
20196160,0.835,25.0
20196161,0.75,20.8
20196162,1.4,28.3
20196163,0.865,27.4
20196164,1.145,30.6
20196165,0.8,24.0
20196166,0.825,26.5
20196167,1.075,29.4
20196168,1.255,30.2
20196169,1.325,23.5
20196170,0.875,24.1
20196171,1.425,29.5
20196172,0.875,26.8
20196173,1.385,30.2
20196174,0.765,24.6
20196175,1.385,27.0
20196176,0.83,24.6
20196177,1.21,30.2
20196178,1.45,28.4
20196179,1.16,27.0
20196180,1.07,29.0
20196181,0.75,27.2
20196182,0.955,23.8
20196183,1.25,31.0
20196184,0.75,20.6
20196185,1.34,28.5
20196186,1.44,31.5
20196187,1.0,29.0
20196188,1.035,28.3
20196189,0.86,27.5
20196190,1.07,27.5
20196191,0.945,24.7
20196192,1.31,31.8
20196193,0.78,24.6
20196194,1.125,28.2
20196195,1.05,29.5
20196196,0.775,27.4
20196197,1.205,29.2
20196198,1.25,30.2
20196199,1.075,22.2
20196200,1.125,22.3
20196201,1.095,26.8
20196202,1.375,30.3
20196203,1.015,28.7
20196204,0.85,20.0
20196205,1.29,30.0
20196206,0.835,26.1
20196207,1.25,28.3
20196208,0.995,26.0
20196209,0.85,24.6
20196210,1.2,25.0
20196211,1.25,31.5
20196212,0.75,23.1
20196213,0.95,25.3
20196214,1.3,30.5
20196215,1.25,29.8
20196216,1.235,24.8
20196217,0.95,26.0
20196218,1.07,26.8
20196219,1.245,29.6
20196220,1.3,25.6
20196221,0.84,29.0
20196222,0.855,26.5
20196223,0.865,19.8
20196224,0.98,30.4
20196225,1.175,29.2
20196226,1.45,33.1
20196227,0.75,26.8
20196228,1.4,29.7
20196229,0.875,25.9
20196230,1.3,25.3
20196231,1.2,29.0
20196232,0.84,25.8
20196233,0.94,26.4
20196234,0.875,26.8
20196235,0.94,27.4
20196236,1.2,29.4
20196237,1.375,33.1
20196238,1.3,25.6
20196239,1.22,28.0
20196240,1.125,27.2
20196241,1.25,24.7
20196242,1.025,28.0
20196243,1.06,26.7
20196244,1.14,28.5
20196245,0.89,27.3
20196246,0.805,26.6
20196247,1.155,27.0
20196248,0.75,21.3
20196249,1.035,26.5
20196250,1.125,28.0
20196251,1.45,35.5
20196252,1.0,28.0
20196253,0.755,24.0
20196254,1.1,28.4
20196255,1.25,22.1
20196256,1.3,26.3
20196257,0.775,23.0
20196258,0.9,22.0
20196259,0.76,22.5
20196260,1.25,30.1
20196261,1.17,29.8
20196262,1.25,29.3
20196263,1.3,30.3
20196264,0.905,27.2
20196265,1.4,30.4
20196266,1.0,27.9
20196267,0.815,26.7
20196268,0.78,24.3
20196269,0.845,26.2
20196270,1.3,30.3
20196271,0.775,23.2
20196272,1.4,31.2
20196273,1.005,21.9
20196274,1.025,22.9
20196275,0.75,24.3
20196276,0.75,23.0
20196277,0.9,19.5
20196278,0.84,26.7
20196279,1.14,29.0
20196280,1.4,28.1
20196281,1.0,23.2
20196282,1.0,32.0
20196283,0.75,20.5
20196284,0.75,24.5
20196285,1.3,27.5
20196286,1.325,29.8
20196287,1.3,31.0
20196288,0.9,22.7
20196289,1.25,29.5
20196290,0.78,25.4
20196291,1.3,30.5
20196292,0.75,25.8
20196293,1.08,21.5
20196294,1.1,29.2
20196295,1.025,29.4
20196296,1.015,26.6
20196297,1.26,27.0
20196298,0.875,27.5
20196299,0.925,21.5
20196300,1.175,29.7
20196301,0.75,23.5
20196302,0.955,28.4
20196303,1.38,28.0
20196304,1.13,28.0
20196305,1.01,27.7
20196306,1.415,30.3
20196307,1.035,26.9
20196308,1.25,26.8
20196309,1.275,30.4
20196310,1.25,20.7
20196311,0.91,25.6
20196312,1.385,33.9
20196313,1.405,27.5
20196314,1.0,28.1
20196315,1.285,26.0
20196316,1.4,26.0
20196317,0.95,27.1
20196318,1.15,26.5
20196319,1.23,28.5
20196320,1.275,32.4
20196321,1.45,30.8
20196322,0.84,25.9
20196323,1.125,26.9
20196324,1.0,26.7
20196325,1.375,34.7
20196326,1.24,28.1
20196327,0.75,20.0
20196328,0.9,26.5
20196329,0.775,24.5
20196330,0.915,29.7
20196331,1.3,26.2
20196332,0.865,27.6
20196333,1.025,26.8
20196334,0.75,24.6
20196335,0.75,23.3
20196336,1.1,29.0
20196337,1.25,30.5
20196338,1.25,24.6
20196339,0.75,23.8
20196340,1.08,21.5
20196341,1.075,26.5
20196342,1.275,25.5
20196343,1.15,27.6
20196344,1.465,27.1
20196345,1.25,29.8
20196346,1.415,30.0
20196347,1.375,29.5
20196348,1.0,24.2
20196349,0.825,27.5
20196350,1.17,29.6
20196351,0.835,25.5
20196352,0.885,25.5
20196353,0.75,18.9
20196354,1.395,29.5
20196355,1.0,27.1
20196356,0.84,25.0
20196357,1.455,27.5
20196358,0.845,27.0
20196359,1.125,24.7
20196360,1.375,29.7
20196361,1.12,28.5
20196362,1.195,28.6
20196363,1.0,27.4
20196364,0.75,22.9
20196365,1.17,32.5
20196366,1.4,31.3
20196367,0.79,25.9
20196368,0.85,25.0
20196369,1.0,28.0
20196370,1.025,27.5
20196371,1.375,29.7
20196372,1.02,27.4
20196373,0.77,23.3
20196374,0.89,28.6
20196375,0.925,27.3
20196376,0.75,23.0
20196377,0.95,28.5
20196378,1.25,28.2
20196379,1.305,29.0
20196380,1.42,31.4
20196381,0.99,25.4
20196382,0.875,27.5
20196383,0.97,28.0
20196384,0.76,24.0
20196385,1.375,30.0
20196386,1.395,27.9
20196387,0.75,22.9
20196388,0.825,26.5
20196389,1.175,29.7
20196390,1.05,24.8
20196391,1.25,26.8
20196392,1.03,28.0
20196393,1.25,29.8
20196394,0.85,25.4
20196395,1.0,27.8
20196396,1.16,27.3
20196397,0.85,26.0
20196398,0.75,24.9
20196399,1.465,28.8
20196400,1.015,28.2
20196401,0.765,25.7
20196402,0.8,21.8
20196403,0.75,25.5
20196404,1.375,28.1
20196405,0.75,22.6
20196406,0.875,25.0
20196407,0.81,26.1
20196408,0.75,25.3
20196409,1.475,28.9
20196410,1.3,24.9
20196411,0.985,27.0
20196412,1.0,27.8
20196413,0.75,27.1
20196414,1.375,28.6
20196415,0.865,25.0
20196416,0.75,20.0
20196417,0.975,21.6
20196418,0.905,24.8
20196419,0.9,25.5
20196420,1.275,29.0
20196421,0.875,25.5
20196422,1.25,28.0
20196423,0.785,25.5
20196424,1.455,30.6
20196425,1.41,30.5
20196426,1.0,26.5
20196427,0.99,26.5
20196428,1.225,28.5
20196429,1.08,28.0
20196430,1.195,27.9
20196431,1.29,29.5
20196432,1.0,26.3
20196433,0.87,26.2
20196434,1.25,31.0
20196435,0.94,27.3
20196436,1.1,29.0
20196437,1.075,28.7
20196438,1.06,25.6
20196439,0.75,18.2
20196440,1.375,31.5
20196441,1.2,27.0
20196442,1.29,30.0
20196443,1.395,28.5
20196444,1.405,31.0
20196445,1.02,29.0
20196446,1.0,27.5
20196447,0.86,25.7
20196448,1.075,20.5
20196449,1.0,24.3
20196450,0.95,25.5
20196451,1.1,30.6
20196452,1.1,28.8
20196453,0.75,26.6
20196454,1.435,29.2
20196455,1.0,26.7
20196456,1.415,28.0
20196457,0.805,26.5
20196458,0.875,27.0
20196459,0.75,22.0
20196460,0.925,25.7
20196461,0.95,27.5
20196462,0.755,24.0
20196463,1.25,29.4
20196464,0.81,25.5
20196465,1.48,29.5
20196466,0.8,27.0
20196467,0.9,30.5
20196468,0.775,26.0
20196469,1.415,31.7
20196470,1.25,30.0
20196471,0.89,27.4
20196472,1.45,30.5
20196473,1.4,27.4
20196474,0.75,26.5
20196475,1.25,25.2
20196476,0.87,26.7
20196477,1.03,28.6
20196478,0.775,22.6
20196479,1.48,31.6
20196480,0.93,27.8
20196481,1.45,26.5
20196482,1.255,28.4
20196483,1.22,29.0
20196484,0.85,25.9
20196485,0.81,21.5
20196486,0.995,28.1
20196487,0.75,19.2
20196488,1.0,28.0
20196489,1.145,30.4
20196490,0.825,26.5
20196491,1.475,30.0
20196492,1.04,28.1
20196493,1.07,31.4
20196494,0.965,26.0
20196495,0.94,25.4
20196496,1.13,29.2
20196497,0.8,25.5
20196498,1.39,30.0
20196499,0.93,21.2
20196500,1.045,22.3
20196501,1.0,21.5
20196502,0.75,22.1
20196503,0.795,23.9
20196504,1.09,20.6
20196505,1.41,30.5
20196506,1.28,30.5
20196507,1.155,29.0
20196508,0.75,20.3
20196509,1.27,31.1
20196510,0.985,28.5
20196511,0.805,26.5
20196512,1.05,34.2
20196513,1.2,28.8
20196514,1.0,26.7
20196515,0.965,27.8
20196516,1.055,28.9
20196517,1.44,28.7
20196518,1.34,30.4
20196519,0.81,25.6
20196520,0.85,26.5
20196521,1.0,23.6
20196522,1.02,27.0
20196523,0.75,26.0
20196524,1.4,28.5
20196525,0.96,27.5
20196526,1.19,28.3
20196527,0.965,28.0
20196528,1.01,27.5
20196529,1.025,27.5
20196530,1.45,22.5
20196531,1.495,29.8
20196532,1.07,26.5
20196533,1.045,28.5
20196534,0.945,27.5
20196535,0.81,23.6
20196536,1.17,28.3
20196537,1.25,25.1
20196538,0.75,25.0
20196539,0.985,27.0
20196540,0.825,26.5
20196541,1.125,36.2
20196542,0.885,27.0
20196543,1.145,29.0
20196544,1.15,21.7
20196545,0.915,24.5
20196546,1.21,29.8
20196547,1.45,26.0
20196548,0.8,24.5
20196549,1.0,26.8
20196550,1.4,27.1
20196551,1.235,26.2
20196552,1.13,26.1
20196553,0.865,22.4
20196554,1.26,32.0
20196555,0.95,29.6
20196556,0.825,25.5
20196557,1.06,31.5
20196558,1.25,29.1
20196559,0.895,24.5
20196560,1.2,22.3
20196561,1.36,28.3
20196562,0.75,20.5
20196563,0.96,25.0
20196564,0.75,19.1
20196565,0.935,28.9
20196566,1.125,27.6
20196567,1.44,30.3
20196568,1.07,27.0
20196569,1.325,30.5
20196570,0.75,23.4
20196571,0.8,27.5
20196572,0.785,24.0
20196573,1.395,32.6
20196574,0.94,27.9
20196575,0.93,25.5
20196576,0.775,26.5
20196577,1.29,26.0
20196578,1.05,24.9
20196579,1.17,26.5
20196580,0.98,24.7
20196581,1.05,28.7
20196582,0.625,21.3
20196583,0.6,29.5
20196584,0.75,25.2
20196585,0.77,24.4
20196586,0.9,28.9
20196587,0.615,24.0
20196588,0.54,21.0
20196589,0.75,26.5
20196590,0.75,24.7
20196591,0.925,23.5
20196592,0.475,21.4
20196593,0.715,22.1
20196594,0.535,22.5
20196595,0.3,18.6
20196596,0.41,19.7
20196597,0.55,11.8
20196598,0.75,23.4
20196599,0.875,20.1
20196600,0.6,21.5
20196601,0.625,19.0
20196602,0.5,21.2
20196603,0.4,19.5
20196604,0.27,18.3
20196605,0.25,18.0
20196606,0.335,16.2
20196607,0.63,24.0
20196608,0.72,23.5
20196609,0.58,21.5
20196610,0.645,22.6
20196611,0.375,19.7
20196612,0.89,23.7
20196613,0.34,19.4
20196614,0.69,22.5
20196615,0.525,20.3
20196616,1.085,28.2
20196617,0.865,25.4
20196618,0.5,19.4
20196619,0.3,17.2
20196620,1.125,28.7
20196621,0.6,26.7
20196622,0.29,18.2
20196623,0.25,15.6
20196624,0.44,16.4
20196625,1.005,25.7
20196626,0.75,24.8
20196627,0.625,22.2
20196628,0.305,17.6
20196629,1.115,29.5
20196630,0.565,22.2
20196631,0.265,18.2
20196632,0.36,21.9
20196633,0.375,18.2
20196634,0.6,22.6
20196635,1.11,29.1
20196636,0.565,22.4
20196637,0.65,22.0
20196638,0.725,22.3
20196639,0.745,27.7
20196640,0.53,21.5
20196641,0.515,22.9
20196642,0.62,22.1
20196643,0.94,26.5
20196644,0.685,24.5
20196645,0.5,22.0
20196646,0.59,21.4
20196647,0.5,27.0
20196648,0.34,19.9
20196649,0.25,15.7
20196650,0.265,19.0
20196651,0.65,21.8
20196652,0.625,26.0
20196653,0.65,24.5
20196654,1.165,29.3
20196655,0.265,18.4
20196656,0.53,20.4
20196657,0.51,22.0
20196658,1.155,29.2
20196659,0.54,21.3
20196660,0.49,22.2
20196661,0.45,19.5
20196662,0.48,21.1
20196663,0.68,22.7
20196664,0.25,14.2
20196665,0.525,21.6
20196666,0.25,17.7
20196667,0.42,23.1
20196668,0.615,20.5
20196669,0.25,13.5
20196670,0.955,28.6
20196671,0.825,28.8
20196672,1.045,28.5
20196673,0.5,20.4
20196674,0.43,22.0
20196675,1.225,30.0
20196676,0.495,21.5
20196677,0.755,25.1
20196678,0.385,19.6
20196679,0.39,20.8
20196680,0.86,26.5
20196681,0.325,15.2
20196682,0.575,19.6
20196683,0.25,16.8
20196684,0.94,27.6
20196685,0.55,26.0
20196686,0.7,26.0
20196687,0.72,23.0
20196688,0.7,23.0
20196689,0.615,22.0
20196690,0.74,21.8
20196691,0.5,20.2
20196692,0.325,18.5
20196693,0.455,18.7
20196694,0.875,26.0
20196695,0.25,17.7
20196696,0.71,22.8
20196697,0.44,23.5
20196698,0.55,24.1
20196699,0.45,21.0
20196700,0.89,26.0
20196701,0.99,27.6
20196702,0.495,21.6
20196703,0.76,25.6
20196704,0.455,22.1
20196705,1.14,29.6
20196706,0.95,28.0
20196707,0.28,17.3
20196708,1.06,28.0
20196709,0.875,26.5
20196710,0.905,26.1
20196711,0.65,23.0
20196712,0.95,21.9
20196713,0.5,22.0
20196714,1.12,29.4
20196715,0.75,22.9
20196716,0.765,23.3
20196717,0.285,19.0
20196718,0.75,21.0
20196719,0.28,18.3
20196720,1.05,22.7
20196721,0.575,21.5
20196722,0.715,23.3
20196723,0.5,20.4
20196724,0.92,27.2
20196725,0.64,22.1
20196726,0.625,21.0
20196727,0.975,27.6
20196728,0.455,19.8
20196729,0.445,21.3
20196730,1.2,25.9
20196731,1.01,29.7
20196732,0.44,19.1
20196733,0.895,24.8
20196734,1.01,27.3
20196735,0.5,20.7
20196736,0.75,26.6
20196737,0.475,21.7
20196738,0.875,25.3
20196739,1.0,28.3
20196740,0.96,27.9
20196741,1.075,28.5
20196742,0.98,28.3
20196743,0.55,22.6
20196744,0.77,26.1
20196745,0.25,16.5
20196746,0.7,26.0
20196747,0.355,20.0
20196748,1.165,29.4
20196749,0.25,18.9
20196750,0.455,21.0
20196751,0.97,28.2
20196752,0.475,19.7
20196753,0.355,20.1
20196754,0.495,21.8
20196755,0.835,29.0
20196756,0.65,22.5
20196757,0.25,19.0
20196758,0.25,22.0
20196759,0.78,22.0
20196760,0.79,26.0
20196761,0.75,27.2
20196762,0.875,27.2
20196763,0.535,22.5
20196764,0.275,19.1
20196765,0.385,22.5
20196766,0.74,22.3
20196767,0.825,25.9
20196768,0.74,25.2
20196769,0.65,23.1
20196770,1.0,27.4
20196771,0.445,23.5
20196772,0.935,24.0
20196773,0.63,25.1
20196774,0.525,20.0
20196775,0.575,22.6
20196776,0.6,19.8
20196777,0.595,21.0
20196778,0.775,25.6
20196779,1.0,29.0
20196780,1.13,26.0
20196781,0.715,21.6
20196782,0.815,27.5
20196783,1.03,27.0
20196784,0.615,26.5
20196785,0.25,19.6
20196786,0.645,24.2
20196787,0.83,26.7
20196788,0.695,25.7
20196789,0.99,28.0
20196790,0.815,27.2
20196791,0.7,23.8
20196792,0.625,24.5
20196793,0.795,27.0
20196794,0.25,16.0
20196795,0.775,23.4
20196796,0.5,20.2
20196797,0.67,25.6
20196798,0.25,17.0
20196799,0.5,21.0
20196800,0.625,25.2
20196801,0.565,22.5
20196802,0.75,28.7
20196803,0.37,20.2
20196804,0.805,25.5
20196805,0.625,22.2
20196806,0.74,22.8
20196807,1.12,28.0
20196808,0.43,19.6
20196809,1.19,29.0
20196810,0.3,19.3
20196811,0.6,21.5
20196812,0.97,29.9
20196813,1.2,28.3
20196814,0.52,20.7
20196815,0.755,26.4
20196816,0.3,20.6
20196817,0.865,26.5
20196818,0.53,22.0
20196819,0.565,21.4
20196820,0.96,28.0
20196821,1.125,28.8
20196822,0.97,26.9
20196823,0.42,23.5
20196824,0.575,21.0
20196825,0.475,23.0
20196826,0.5,21.8
20196827,0.515,21.8
20196828,0.67,23.0
20196829,0.25,17.1
20196830,1.04,29.3
20196831,0.4,18.6
20196832,0.625,22.2
20196833,0.67,23.2
20196834,0.25,15.7
20196835,0.595,23.2
20196836,0.315,17.3
20196837,0.59,18.4
20196838,0.69,23.5
20196839,1.105,27.0
20196840,0.25,14.2
20196841,0.51,22.0
20196842,0.625,23.0
20196843,1.05,27.5
20196844,0.475,20.6
20196845,0.61,22.5
20196846,1.22,28.1
20196847,0.575,22.8
20196848,0.25,17.3
20196849,0.805,25.4
20196850,0.53,26.6
20196851,0.6,22.2
20196852,1.145,30.3
20196853,0.395,21.0
20196854,0.435,20.4
20196855,1.125,28.2
20196856,0.75,18.0
20196857,0.885,25.8
20196858,0.625,21.3
20196859,0.31,15.0
20196860,0.83,26.8
20196861,0.425,19.0
20196862,1.09,27.6
20196863,0.465,21.1
20196864,0.685,25.5
20196865,0.75,20.8
20196866,0.625,23.4
20196867,0.675,23.7
20196868,1.125,27.1
20196869,0.45,19.2
20196870,0.55,22.5
20196871,0.475,24.0
20196872,0.655,24.2
20196873,0.665,22.9
20196874,0.83,26.0
20196875,0.815,27.2
20196876,0.7,23.5
20196877,0.455,20.3
20196878,0.635,22.0
20196879,1.225,28.5
20196880,0.65,25.0
20196881,1.18,31.5
20196882,0.5,20.7
20196883,0.945,28.0
20196884,1.0,27.2
20196885,0.48,22.0
20196886,0.5,22.0
20196887,1.165,29.6
20196888,0.375,19.9
20196889,0.29,19.4
20196890,1.05,27.3
20196891,0.69,24.0
20196892,0.565,22.4
20196893,0.92,26.5
20196894,0.8,25.0
20196895,0.53,22.0
20196896,0.69,29.9
20196897,0.895,23.2
20196898,0.25,17.1
20196899,0.9,27.0
20196900,0.9,25.5
20196901,0.145,15.0
20196902,0.2,18.0
20196903,0.17,15.0
20196904,0.165,13.2
20196905,0.265,18.4
20196906,0.25,15.0
20196907,0.12,12.0
20196908,0.25,17.1
20196909,0.13,14.4
20196910,0.22,18.3
20196911,0.215,15.8
20196912,0.095,11.7
20196913,0.25,17.4
20196914,0.23,17.3
20196915,0.17,15.2
20196916,0.135,12.9
20196917,0.115,14.4
20196918,0.12,14.0
20196919,0.33,17.8
20196920,0.24,16.4
20196921,0.165,14.0
20196922,0.135,12.3
20196923,0.27,18.5
20196924,0.275,19.1
20196925,0.055,9.4
20196926,0.305,19.5
20196927,0.3,18.3
20196928,0.31,17.2
20196929,0.2,15.3
20196930,0.12,14.4
20196931,0.105,13.8
20196932,0.22,16.2
20196933,0.165,14.5
20196934,0.125,11.5
20196935,0.145,15.5
20196936,0.25,15.0
20196937,0.165,13.7
20196938,0.155,14.0
20196939,0.115,14.2
20196940,0.135,14.2
20196941,0.22,17.5
20196942,0.27,17.0
20196943,0.25,14.5
20196944,0.215,16.3
20196945,0.3,19.0
20196946,0.17,17.0
20196947,0.235,17.0
20196948,0.275,17.1
20196949,0.215,16.3
20196950,0.115,14.0
20196951,0.1,11.0
20196952,0.23,15.8
20196953,0.3,14.0
20196954,0.29,19.7
20196955,0.09,12.1
20196956,0.135,13.2
20196957,0.245,16.0
20196958,0.235,17.5
20196959,0.175,15.5
20196960,0.2,13.8
20196961,0.05,6.2
20196962,0.135,14.1
20196963,0.105,11.8
20196964,0.215,15.2
20196965,0.25,17.4
20196966,0.34,22.2
20196967,0.125,13.0
20196968,0.245,16.1
20196969,0.265,18.0
20196970,0.26,25.4
20196971,0.315,18.1
20196972,0.25,17.0
20196973,0.135,13.2
20196974,0.27,17.0
20196975,0.095,13.7
20196976,0.15,13.7
20196977,0.135,14.1
20196978,0.33,17.6
20196979,0.115,15.0
20196980,0.28,18.5
20196981,0.33,17.0
20196982,0.28,16.8
20196983,0.15,15.7
